Date,EPS
2020-12-31,$5.12
2020-09-30,$3.23
2020-06-30,$-0.16
2020-03-31,$2.33
2019-12-31,$3.33
2019-09-30,$1.50
2019-06-30,$2.10
2019-03-31,$2.99
2018-12-31,$2.32
2018-09-30,$2.62
2018-06-30,$1.92
2018-03-31,$2.42
2017-12-31,$2.00
2017-09-30,$1.05
2017-06-30,$2.11
2017-03-31,$2.17
2016-12-31,$3.29
2016-09-30,$2.45
2016-06-30,$2.24
2016-03-31,$2.30
2015-12-31,$2.83
2015-09-30,$2.97
2015-06-30,$2.53
2015-03-31,$2.55
2014-12-31,$3.11
2014-09-30,$2.69
2014-06-30,$1.95
2014-03-31,$2.95
2013-12-31,$2.70
2013-09-30,$2.30
2013-06-30,$2.41
2013-03-31,$2.33
2012-12-31,$0.81
2012-09-30,$2.21
2012-06-30,$1.26
2012-03-31,$2.02
2011-12-31,$1.53
2011-09-30,$0.79
2011-06-30,$-0.88
2011-03-31,$1.92
2010-12-31,$1.91
2010-09-30,$2.11
2010-06-30,$1.35
2010-03-31,$1.25
2009-12-31,$2.30
2009-09-30,$1.65
2009-06-30,$1.27
2009-03-31,$1.11
2008-12-31,$1.37
2008-09-30,$0.36
2008-06-30,$1.54
2008-03-31,$1.54
2007-12-31,$1.62
2007-09-30,$1.81
2007-06-30,$1.86
2007-03-31,$1.56
2006-12-31,$1.67
2006-09-30,$1.47
2006-06-30,$1.36
2006-03-31,$1.41
2005-12-31,$0.27
2005-09-30,$0.23
2005-06-30,$1.52
2005-03-31,$0.31
